Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
1312,10,11,3,AI,Chennai,1138350,1381042,Yes,High,5000000
1313,6,11,10,AgriTech,Hyderabad,1656359,788232,No,Low,500000
1314,9,7,3,EdTech,Delhi,933657,2481342,Yes,High,5000000
1315,19,5,4,E-Commerce,Hyderabad,576095,427338,No,Low,500000
1316,11,6,8,E-Commerce,Mumbai,915688,1239259,Yes,High,5000000
1317,7,4,4,E-Commerce,Pune,646747,1377089,Yes,High,5000000
1318,14,12,5,E-Commerce,Chennai,464646,1043591,Yes,High,5000000
1319,15,4,9,AI,Pune,591463,1549262,Yes,High,5000000
1320,3,3,5,HealthTech,Kolkata,1149886,1607669,Yes,High,5000000
1321,20,14,5,E-Commerce,Kolkata,1480358,2366757,Yes,High,5000000
1322,17,15,8,E-Commerce,Chennai,1662372,243825,No,Low,500000
1323,6,11,5,CleanTech,Delhi,1767315,1048932,No,Low,500000
1324,4,3,8,CleanTech,Hyderabad,1055355,1406162,Yes,High,5000000
1325,10,10,9,HealthTech,Mumbai,1900738,1444518,No,Low,500000
1326,18,11,6,AgriTech,Bangalore,462994,211850,No,Low,500000
1327,13,3,1,AI,Chennai,1427776,656268,No,Low,500000
1328,20,6,2,AgriTech,Bangalore,959613,2043317,Yes,High,5000000
1329,5,9,1,AgriTech,Chennai,438798,2122584,Yes,High,5000000
1330,18,10,5,CleanTech,Bangalore,76292,1044496,Yes,High,5000000
1331,20,6,8,AI,Hyderabad,1233734,1796766,Yes,High,5000000
1332,17,4,10,FinTech,Chennai,1362109,1255785,No,Low,500000
1333,14,15,10,CleanTech,Hyderabad,398093,28037,No,Low,500000
1334,3,13,1,FinTech,Bangalore,1114521,1641044,Yes,High,5000000
1335,20,11,7,E-Commerce,Pune,525639,1969558,Yes,High,5000000
1336,2,5,7,EdTech,Chennai,865666,1789723,Yes,High,5000000
1337,16,14,4,AgriTech,Mumbai,1440774,1433321,No,Low,500000
1338,19,15,3,CleanTech,Mumbai,1303430,1931591,Yes,High,5000000
1339,5,3,9,E-Commerce,Pune,1581232,1277899,No,Low,500000
1340,20,11,2,AgriTech,Pune,270771,1528705,Yes,High,5000000
1341,19,5,10,EdTech,Pune,846613,1574500,Yes,High,5000000
1342,8,1,3,E-Commerce,Delhi,1091828,930166,No,Low,500000
1343,19,3,8,EdTech,Chennai,1051040,343104,No,Low,500000
1344,19,13,8,AI,Pune,782145,1203589,Yes,High,5000000
1345,10,3,3,CleanTech,Delhi,194277,2256769,Yes,High,5000000
1346,7,3,3,AI,Hyderabad,751031,748869,No,Low,500000
1347,4,0,4,FinTech,Delhi,78355,540052,Yes,High,5000000
1348,8,7,10,AI,Pune,1793964,1846856,Yes,High,5000000
1349,19,9,6,AI,Mumbai,1687592,1728410,Yes,High,5000000
1350,5,9,2,AgriTech,Mumbai,1203353,2086394,Yes,High,5000000
1351,6,13,7,AI,Mumbai,317768,1481200,Yes,High,5000000
1352,15,4,3,E-Commerce,Chennai,1038488,1805006,Yes,High,5000000
1353,8,7,8,HealthTech,Mumbai,968980,914333,No,Low,500000
1354,11,1,10,AgriTech,Pune,1625169,508532,No,Low,500000
1355,14,3,2,AI,Hyderabad,897975,1597221,Yes,High,5000000
1356,15,3,10,AgriTech,Hyderabad,53610,2183682,Yes,High,5000000
1357,12,8,5,AgriTech,Hyderabad,1523674,1245449,No,Low,500000
1358,8,1,4,AI,Chennai,1957442,1281633,No,Low,500000
1359,14,0,10,FinTech,Chennai,92654,1941264,Yes,High,5000000
1360,9,9,8,CleanTech,Kolkata,690995,415544,No,Low,500000
1361,15,7,8,AI,Mumbai,1121114,210363,No,Low,500000
1362,19,4,3,AgriTech,Bangalore,1383158,424763,No,Low,500000
1363,7,4,1,FinTech,Hyderabad,807291,153311,No,Low,500000
1364,2,2,3,EdTech,Kolkata,158780,407548,Yes,High,5000000
1365,4,8,8,E-Commerce,Pune,1991309,121835,No,Low,500000
1366,20,1,9,E-Commerce,Chennai,1332144,1349971,Yes,High,5000000
1367,5,15,6,HealthTech,Pune,1922038,422601,No,Low,500000
1368,16,8,6,E-Commerce,Hyderabad,207802,2006093,Yes,High,5000000
1369,18,9,10,HealthTech,Bangalore,1897747,1978583,Yes,High,5000000
1370,6,6,7,AI,Chennai,1974794,2344775,Yes,High,5000000
1371,14,12,4,EdTech,Hyderabad,394922,1292948,Yes,High,5000000
1372,14,12,5,HealthTech,Chennai,565503,698186,Yes,High,5000000
1373,3,10,7,HealthTech,Mumbai,1564854,1412011,No,Low,500000
1374,4,15,1,FinTech,Mumbai,1335414,1480980,Yes,High,5000000
1375,15,0,1,EdTech,Chennai,938814,825725,No,Low,500000
1376,10,14,7,CleanTech,Bangalore,443365,1357996,Yes,High,5000000
1377,17,13,4,CleanTech,Kolkata,724241,747548,Yes,High,5000000
1378,13,9,9,AI,Delhi,644922,626033,No,Low,500000
1379,5,14,9,FinTech,Kolkata,1428201,2109500,Yes,High,5000000
1380,13,1,6,FinTech,Pune,1568185,2416231,Yes,High,5000000
1381,11,7,5,AgriTech,Kolkata,314027,739544,Yes,High,5000000
1382,4,9,4,FinTech,Hyderabad,1173091,385025,No,Low,500000
1383,20,7,6,AgriTech,Chennai,880197,2121764,Yes,High,5000000
1384,20,7,2,EdTech,Pune,1406215,656857,No,Low,500000
1385,4,4,4,FinTech,Hyderabad,1360701,1477130,Yes,High,5000000
1386,6,12,8,E-Commerce,Pune,184645,1782773,Yes,High,5000000
1387,18,2,5,AI,Delhi,1435916,866891,No,Low,500000
1388,18,13,10,HealthTech,Bangalore,1204223,489772,No,Low,500000
1389,6,6,5,HealthTech,Bangalore,1171958,1478703,Yes,High,5000000
1390,19,7,1,AI,Pune,1566323,1424294,No,Low,500000
1391,6,9,4,HealthTech,Delhi,1923162,846745,No,Low,500000
1392,18,8,2,HealthTech,Mumbai,717590,1095328,Yes,High,5000000
1393,8,12,8,EdTech,Chennai,631609,1453918,Yes,High,5000000
1394,11,8,4,HealthTech,Hyderabad,129166,1927630,Yes,High,5000000
1395,5,7,6,FinTech,Pune,1361661,876837,No,Low,500000
1396,4,3,8,HealthTech,Bangalore,404602,1570572,Yes,High,5000000
1397,17,5,2,EdTech,Chennai,920953,671894,No,Low,500000
1398,17,8,10,FinTech,Hyderabad,166358,2029788,Yes,High,5000000
1399,7,8,6,EdTech,Chennai,656617,2415150,Yes,High,5000000
1400,19,13,2,AgriTech,Delhi,846377,374212,No,Low,500000
1401,4,3,4,HealthTech,Pune,749951,2488772,Yes,High,5000000
1402,13,11,1,HealthTech,Chennai,565706,94324,No,Low,500000
1403,2,1,3,AgriTech,Chennai,541107,1104933,Yes,High,5000000
1404,15,12,1,EdTech,Mumbai,1340841,1571316,Yes,High,5000000
1405,12,0,6,CleanTech,Chennai,691431,1516117,Yes,High,5000000
1406,8,2,2,EdTech,Pune,698310,1308525,Yes,High,5000000
1407,5,5,7,HealthTech,Hyderabad,280141,2427878,Yes,High,5000000
1408,6,4,7,HealthTech,Delhi,491501,2357900,Yes,High,5000000
1409,11,9,5,AI,Hyderabad,1540443,2261438,Yes,High,5000000
1410,17,1,5,AI,Kolkata,1147255,2142043,Yes,High,5000000
1411,5,4,3,CleanTech,Bangalore,194593,1358468,Yes,High,5000000
1412,2,3,3,E-Commerce,Hyderabad,1588347,2019483,Yes,High,5000000
1413,17,15,5,EdTech,Kolkata,715753,1440835,Yes,High,5000000
1414,14,12,9,CleanTech,Delhi,666290,2028940,Yes,High,5000000
1415,15,10,9,AgriTech,Kolkata,1906429,1830716,No,Low,500000
1416,5,0,3,FinTech,Pune,351518,1171942,Yes,High,5000000
1417,9,15,9,FinTech,Mumbai,971726,1052635,Yes,High,5000000
1418,13,11,3,AgriTech,Delhi,1607530,776096,No,Low,500000
1419,9,8,1,FinTech,Mumbai,688272,1089702,Yes,High,5000000
1420,2,10,8,EdTech,Bangalore,509099,2274044,Yes,High,5000000
1421,10,5,4,E-Commerce,Delhi,88589,2292332,Yes,High,5000000
1422,3,9,2,E-Commerce,Bangalore,1676878,999339,No,Low,500000
1423,6,13,7,E-Commerce,Chennai,218631,862731,Yes,High,5000000
1424,17,10,7,EdTech,Chennai,1511394,2141885,Yes,High,5000000
1425,4,1,10,HealthTech,Delhi,1454805,1437573,No,Low,500000
1426,12,2,7,AgriTech,Mumbai,740190,1410741,Yes,High,5000000
1427,4,15,10,CleanTech,Bangalore,683518,938217,Yes,High,5000000
1428,2,4,2,AgriTech,Delhi,1185508,1115699,No,Low,500000
1429,9,10,10,FinTech,Chennai,1242698,2322827,Yes,High,5000000
1430,12,9,1,AgriTech,Hyderabad,1325692,680132,No,Low,500000
1431,14,1,9,EdTech,Hyderabad,1011460,755468,No,Low,500000
1432,17,5,2,CleanTech,Delhi,263298,1385283,Yes,High,5000000
1433,17,12,1,AI,Chennai,1482031,1670197,Yes,High,5000000
1434,2,10,8,CleanTech,Bangalore,1594466,1471701,No,Low,500000
1435,8,3,4,CleanTech,Mumbai,796177,1062270,Yes,High,5000000
1436,5,7,8,FinTech,Kolkata,1113838,1478461,Yes,High,5000000
1437,8,8,1,CleanTech,Bangalore,695499,769621,Yes,High,5000000
1438,5,14,7,CleanTech,Pune,1725472,1710771,No,Low,500000
1439,7,10,1,E-Commerce,Chennai,814808,1017350,Yes,High,5000000
1440,14,1,9,AgriTech,Kolkata,1473258,2253406,Yes,High,5000000
1441,10,12,4,CleanTech,Delhi,1262422,764548,No,Low,500000
1442,9,3,10,AI,Delhi,1803243,1367100,No,Low,500000
1443,12,2,8,E-Commerce,Mumbai,733138,1268046,Yes,High,5000000
1444,9,8,5,FinTech,Kolkata,1334155,1272906,No,Low,500000
1445,13,12,7,AgriTech,Mumbai,1616195,1134004,No,Low,500000
1446,17,0,1,HealthTech,Pune,1497396,809553,No,Low,500000
1447,19,4,1,AgriTech,Hyderabad,611196,890003,Yes,High,5000000
1448,7,7,5,CleanTech,Delhi,1358187,1917955,Yes,High,5000000
1449,5,3,6,FinTech,Pune,1516320,2446801,Yes,High,5000000
1450,5,3,4,CleanTech,Bangalore,966308,1365521,Yes,High,5000000
1451,19,7,9,AgriTech,Mumbai,1916928,150969,No,Low,500000
1452,7,0,8,E-Commerce,Pune,654213,1231413,Yes,High,5000000
1453,19,15,7,FinTech,Chennai,1788115,553082,No,Low,500000
1454,4,9,9,EdTech,Delhi,482012,1224829,Yes,High,5000000
1455,9,6,3,AgriTech,Mumbai,1741060,112550,No,Low,500000
1456,2,4,5,EdTech,Mumbai,455235,2168105,Yes,High,5000000
1457,16,0,8,EdTech,Delhi,1858325,1917906,Yes,High,5000000
1458,14,10,5,E-Commerce,Kolkata,1689932,2331428,Yes,High,5000000
1459,16,10,7,CleanTech,Delhi,1573909,2472028,Yes,High,5000000
1460,17,3,8,FinTech,Chennai,1860289,639551,No,Low,500000
1461,3,13,4,EdTech,Chennai,1337787,1384081,Yes,High,5000000
1462,7,13,7,CleanTech,Pune,1956999,2167117,Yes,High,5000000
1463,4,13,5,AI,Bangalore,315191,2324502,Yes,High,5000000
1464,13,15,1,AI,Chennai,158133,2405249,Yes,High,5000000
1465,9,8,7,E-Commerce,Kolkata,429648,1487736,Yes,High,5000000
1466,15,6,7,HealthTech,Delhi,536742,1704361,Yes,High,5000000
1467,20,4,6,HealthTech,Chennai,466528,418145,No,Low,500000
1468,10,7,4,FinTech,Mumbai,1878894,738679,No,Low,500000
1469,20,2,8,AgriTech,Kolkata,1602621,1129297,No,Low,500000
1470,6,10,2,E-Commerce,Chennai,132237,235006,Yes,High,5000000
1471,10,5,8,HealthTech,Mumbai,1231985,1576312,Yes,High,5000000
1472,11,9,5,HealthTech,Kolkata,1151338,527140,No,Low,500000
1473,2,9,8,AgriTech,Pune,1927758,108682,No,Low,500000
1474,20,14,5,AI,Bangalore,254942,1328090,Yes,High,5000000
1475,16,13,4,CleanTech,Delhi,633761,1388553,Yes,High,5000000
1476,3,8,10,FinTech,Kolkata,771810,2260042,Yes,High,5000000
1477,12,1,6,HealthTech,Chennai,1079175,1197994,Yes,High,5000000
1478,16,9,2,HealthTech,Hyderabad,1718788,1159732,No,Low,500000
1479,12,12,1,HealthTech,Delhi,599561,1150705,Yes,High,5000000
1480,5,15,10,E-Commerce,Mumbai,655345,2437945,Yes,High,5000000
1481,18,6,4,AI,Kolkata,819835,2330138,Yes,High,5000000
1482,3,15,7,AgriTech,Hyderabad,1341139,1773022,Yes,High,5000000
1483,9,8,5,E-Commerce,Bangalore,1862598,1904921,Yes,High,5000000
1484,2,4,5,AI,Delhi,510865,1132849,Yes,High,5000000
1485,14,2,1,EdTech,Bangalore,595275,1765774,Yes,High,5000000
1486,18,12,6,E-Commerce,Chennai,1543079,408381,No,Low,500000
1487,20,15,5,CleanTech,Bangalore,1463823,1525680,Yes,High,5000000
1488,5,9,9,AI,Bangalore,372885,2178090,Yes,High,5000000
1489,5,5,2,HealthTech,Bangalore,1915778,1003421,No,Low,500000
1490,6,10,1,E-Commerce,Chennai,1108122,1846491,Yes,High,5000000
1491,15,14,4,HealthTech,Hyderabad,1055541,662136,No,Low,500000
1492,13,13,3,AgriTech,Pune,347055,321447,No,Low,500000
1493,16,0,3,FinTech,Pune,562712,2409080,Yes,High,5000000
1494,13,8,7,AI,Bangalore,328909,2151651,Yes,High,5000000
1495,13,13,4,EdTech,Delhi,1525517,882688,No,Low,500000
1496,17,10,9,AI,Bangalore,276773,340609,Yes,High,5000000
1497,12,1,9,AI,Bangalore,298808,815231,Yes,High,5000000
1498,14,8,4,HealthTech,Pune,606961,73015,No,Low,500000
1499,19,2,10,AI,Mumbai,380248,1128404,Yes,High,5000000
1500,2,5,10,AgriTech,Bangalore,979706,808592,No,Low,500000
1501,6,10,10,FinTech,Kolkata,1419961,497783,No,Low,500000
1502,2,14,9,HealthTech,Pune,1100268,320592,No,Low,500000
1503,20,4,7,FinTech,Delhi,923125,35512,No,Low,500000
1504,5,8,10,FinTech,Mumbai,1895493,1383853,No,Low,500000
1505,18,5,10,HealthTech,Bangalore,841419,1138608,Yes,High,5000000
1506,8,15,5,EdTech,Hyderabad,1416031,1086058,No,Low,500000
1507,18,10,4,AI,Mumbai,57014,493930,Yes,High,5000000
1508,20,4,1,E-Commerce,Kolkata,1830746,1638627,No,Low,500000
1509,3,11,10,AgriTech,Kolkata,1172568,965380,No,Low,500000
1510,11,14,8,CleanTech,Hyderabad,1322148,1294764,No,Low,500000
1511,13,6,7,HealthTech,Mumbai,1658451,55211,No,Low,500000
1512,15,8,6,AI,Delhi,711629,2152002,Yes,High,5000000
1513,9,11,4,FinTech,Chennai,1522957,58943,No,Low,500000
1514,17,10,5,EdTech,Hyderabad,1859644,182523,No,Low,500000
1515,3,8,5,AI,Chennai,632168,1742421,Yes,High,5000000
1516,2,1,7,FinTech,Mumbai,932682,2209988,Yes,High,5000000
1517,10,3,6,FinTech,Delhi,162335,2156062,Yes,High,5000000
1518,7,15,4,AgriTech,Bangalore,189948,267664,Yes,High,5000000
1519,12,0,10,FinTech,Delhi,1038640,498335,No,Low,500000
1520,20,6,9,E-Commerce,Chennai,1730334,31554,No,Low,500000
1521,4,3,9,AI,Mumbai,1447964,2402206,Yes,High,5000000
1522,19,2,7,AgriTech,Bangalore,403670,240658,No,Low,500000
1523,18,1,1,EdTech,Hyderabad,186046,421064,Yes,High,5000000
1524,19,11,2,EdTech,Bangalore,1548736,682840,No,Low,500000
1525,18,11,2,HealthTech,Bangalore,531363,1704810,Yes,High,5000000
1526,17,6,1,E-Commerce,Kolkata,1665363,610452,No,Low,500000
1527,13,15,1,FinTech,Bangalore,885960,1106885,Yes,High,5000000
1528,10,4,5,E-Commerce,Kolkata,1794328,493241,No,Low,500000
1529,5,1,3,EdTech,Mumbai,1656821,2139041,Yes,High,5000000
1530,20,10,6,E-Commerce,Hyderabad,1693533,69533,No,Low,500000
1531,19,1,7,FinTech,Bangalore,113336,2077466,Yes,High,5000000
1532,11,7,4,E-Commerce,Kolkata,357472,2228846,Yes,High,5000000
1533,3,9,3,AgriTech,Mumbai,631374,1701289,Yes,High,5000000
1534,11,14,4,AI,Chennai,1601960,82797,No,Low,500000
1535,4,11,8,EdTech,Bangalore,1820649,1357258,No,Low,500000
1536,19,13,9,FinTech,Chennai,182879,34014,No,Low,500000
1537,14,9,7,E-Commerce,Hyderabad,1371486,155053,No,Low,500000
1538,9,7,2,FinTech,Chennai,1805001,722989,No,Low,500000
1539,4,10,3,E-Commerce,Hyderabad,1639535,264340,No,Low,500000
1540,9,4,2,E-Commerce,Kolkata,1675206,1019434,No,Low,500000
1541,15,3,6,EdTech,Hyderabad,1676568,473834,No,Low,500000
1542,6,4,8,AI,Mumbai,202264,1712643,Yes,High,5000000
1543,8,10,7,EdTech,Mumbai,918732,2386833,Yes,High,5000000
1544,17,5,5,HealthTech,Mumbai,819227,1605966,Yes,High,5000000
1545,6,5,4,EdTech,Chennai,1790742,760803,No,Low,500000
1546,17,6,1,HealthTech,Kolkata,1612093,1623286,Yes,High,5000000
1547,15,8,2,AI,Chennai,651879,1204846,Yes,High,5000000
1548,14,1,6,FinTech,Pune,1381181,2017732,Yes,High,5000000
1549,11,12,7,HealthTech,Delhi,1719645,1360087,No,Low,500000
1550,13,2,5,AI,Chennai,941893,882551,No,Low,500000
1551,15,3,1,CleanTech,Mumbai,465828,1214210,Yes,High,5000000
1552,20,4,3,AgriTech,Hyderabad,63741,160835,Yes,High,5000000
1553,8,4,10,E-Commerce,Kolkata,1986177,1687188,No,Low,500000
1554,20,5,2,AgriTech,Hyderabad,725918,419442,No,Low,500000
1555,20,5,2,HealthTech,Bangalore,1315338,340932,No,Low,500000
1556,14,11,4,FinTech,Hyderabad,1957537,2139058,Yes,High,5000000
1557,18,13,10,AgriTech,Delhi,1283478,1169085,No,Low,500000
1558,12,1,6,E-Commerce,Chennai,976646,2251410,Yes,High,5000000
1559,3,5,8,E-Commerce,Kolkata,149069,2379563,Yes,High,5000000
1560,8,8,9,HealthTech,Delhi,1469363,685274,No,Low,500000
1561,13,3,1,EdTech,Hyderabad,251288,1809527,Yes,High,5000000
1562,13,4,3,CleanTech,Pune,1178788,1930340,Yes,High,5000000
1563,9,0,9,AgriTech,Hyderabad,783423,1195420,Yes,High,5000000
1564,9,0,4,AgriTech,Delhi,1043064,320035,No,Low,500000
1565,20,12,10,E-Commerce,Chennai,1080590,1693511,Yes,High,5000000
1566,7,13,5,AI,Mumbai,1494817,857830,No,Low,500000
1567,2,6,6,AI,Mumbai,1011837,2186430,Yes,High,5000000
1568,15,6,6,EdTech,Hyderabad,1815496,999988,No,Low,500000
1569,20,11,9,E-Commerce,Delhi,324977,544536,Yes,High,5000000
1570,17,12,9,CleanTech,Bangalore,431918,1491862,Yes,High,5000000
1571,12,7,5,CleanTech,Pune,1548201,1530206,No,Low,500000
1572,20,1,7,E-Commerce,Kolkata,775663,779899,Yes,High,5000000
1573,19,15,4,E-Commerce,Mumbai,953001,2301404,Yes,High,5000000
1574,17,5,6,AI,Kolkata,916723,2309673,Yes,High,5000000
1575,9,13,2,E-Commerce,Pune,209264,2116455,Yes,High,5000000
1576,13,9,4,AI,Delhi,262875,2465044,Yes,High,5000000
1577,3,7,10,AgriTech,Hyderabad,1567320,797807,No,Low,500000
1578,17,6,6,AgriTech,Delhi,1284788,379191,No,Low,500000
1579,15,7,9,E-Commerce,Pune,898449,2036374,Yes,High,5000000
1580,12,15,1,AI,Chennai,1439970,1501391,Yes,High,5000000
1581,14,10,5,EdTech,Hyderabad,1664760,155411,No,Low,500000
1582,9,5,10,EdTech,Chennai,240453,413170,Yes,High,5000000
1583,17,11,9,FinTech,Mumbai,1808202,2068176,Yes,High,5000000
1584,13,4,2,AI,Delhi,779605,604175,No,Low,500000
1585,4,5,4,HealthTech,Bangalore,180406,919857,Yes,High,5000000
1586,8,11,2,FinTech,Pune,1995927,2199365,Yes,High,5000000
1587,5,7,10,AgriTech,Mumbai,1579570,2316400,Yes,High,5000000
1588,13,6,5,E-Commerce,Kolkata,69313,1142477,Yes,High,5000000
1589,9,12,1,AgriTech,Bangalore,1215767,1379230,Yes,High,5000000
1590,15,12,2,AI,Delhi,259166,1094147,Yes,High,5000000
1591,19,11,9,AgriTech,Hyderabad,989590,1821412,Yes,High,5000000
1592,15,2,10,EdTech,Hyderabad,1060348,2011101,Yes,High,5000000
1593,5,4,9,CleanTech,Kolkata,373674,1405155,Yes,High,5000000
1594,19,1,10,AgriTech,Chennai,334240,710246,Yes,High,5000000
1595,7,8,8,EdTech,Delhi,1301190,2172761,Yes,High,5000000
1596,20,3,10,FinTech,Chennai,615973,1298120,Yes,High,5000000
1597,3,14,10,EdTech,Mumbai,1999617,2077645,Yes,High,5000000
1598,13,13,7,CleanTech,Hyderabad,689599,2068582,Yes,High,5000000
1599,11,8,4,FinTech,Bangalore,957380,1098942,Yes,High,5000000
1600,2,3,2,AgriTech,Pune,1331880,1466181,Yes,High,5000000
1601,20,14,2,CleanTech,Pune,783689,2041728,Yes,High,5000000
1602,8,8,2,E-Commerce,Kolkata,1812475,1698331,No,Low,500000
1603,9,8,3,HealthTech,Chennai,1264122,1519536,Yes,High,5000000
1604,17,15,2,FinTech,Bangalore,1659451,1205597,No,Low,500000
1605,19,15,8,HealthTech,Hyderabad,1566960,1488073,No,Low,500000
1606,11,10,7,EdTech,Mumbai,733356,873557,Yes,High,5000000
1607,14,0,4,HealthTech,Mumbai,223211,658625,Yes,High,5000000
1608,13,10,1,CleanTech,Hyderabad,1288862,2134526,Yes,High,5000000
1609,15,2,10,AgriTech,Mumbai,673939,1013481,Yes,High,5000000
1610,15,1,10,FinTech,Hyderabad,1456873,2409695,Yes,High,5000000
1611,8,14,8,AgriTech,Mumbai,1902071,1724166,No,Low,500000
1612,4,11,7,AI,Delhi,318304,1570930,Yes,High,5000000
1613,10,1,7,HealthTech,Mumbai,1709695,2433876,Yes,High,5000000
1614,8,4,4,FinTech,Mumbai,1291327,48216,No,Low,500000
1615,14,1,4,AI,Chennai,512205,635261,Yes,High,5000000
1616,8,0,2,HealthTech,Chennai,1651796,1065542,No,Low,500000
1617,13,8,9,HealthTech,Bangalore,1647844,1187583,No,Low,500000
1618,3,11,7,CleanTech,Chennai,486077,2041221,Yes,High,5000000
1619,16,10,8,AgriTech,Pune,193811,639417,Yes,High,5000000
1620,4,0,6,FinTech,Pune,1104911,624780,No,Low,500000
1621,2,1,10,AgriTech,Delhi,1070702,2441090,Yes,High,5000000
1622,3,4,1,AI,Pune,139025,317503,Yes,High,5000000
1623,18,15,6,HealthTech,Bangalore,1744825,1682373,No,Low,500000
1624,7,1,7,EdTech,Delhi,833966,1866706,Yes,High,5000000
1625,15,9,3,FinTech,Mumbai,312859,2062789,Yes,High,5000000
1626,19,13,10,AgriTech,Kolkata,1736942,444600,No,Low,500000
1627,6,1,3,HealthTech,Bangalore,301794,1294372,Yes,High,5000000
1628,19,13,8,AI,Delhi,1235317,1071950,No,Low,500000
1629,7,2,7,EdTech,Chennai,724417,2136532,Yes,High,5000000
1630,16,14,10,HealthTech,Pune,323180,478630,Yes,High,5000000
1631,18,13,3,HealthTech,Kolkata,1196386,682262,No,Low,500000
1632,2,2,10,CleanTech,Pune,1752390,1265524,No,Low,500000
1633,3,7,8,EdTech,Hyderabad,1694516,466362,No,Low,500000
1634,10,1,5,AgriTech,Kolkata,852493,371466,No,Low,500000
1635,14,6,4,HealthTech,Hyderabad,1096845,1303443,Yes,High,5000000
1636,6,14,6,AgriTech,Pune,107964,2284706,Yes,High,5000000
1637,3,10,5,FinTech,Chennai,236845,999406,Yes,High,5000000
1638,5,14,8,E-Commerce,Mumbai,155481,1845172,Yes,High,5000000
1639,13,6,4,CleanTech,Delhi,725141,1834929,Yes,High,5000000
1640,18,6,7,FinTech,Hyderabad,485778,1313083,Yes,High,5000000
1641,4,8,1,HealthTech,Mumbai,494328,40700,No,Low,500000
1642,11,7,10,EdTech,Bangalore,1827976,495756,No,Low,500000
1643,9,2,4,E-Commerce,Mumbai,1845649,1666171,No,Low,500000
1644,6,13,1,FinTech,Bangalore,354953,2212221,Yes,High,5000000
1645,9,15,8,HealthTech,Delhi,1934119,264429,No,Low,500000
1646,4,12,10,HealthTech,Delhi,876179,504357,No,Low,500000
1647,11,9,3,AgriTech,Bangalore,99367,716806,Yes,High,5000000
1648,14,0,1,CleanTech,Kolkata,572147,384730,No,Low,500000
1649,4,6,7,AI,Chennai,601604,1992820,Yes,High,5000000
1650,15,12,2,AgriTech,Chennai,533996,1905711,Yes,High,5000000
1651,8,12,8,AI,Kolkata,682429,838106,Yes,High,5000000
1652,11,4,9,CleanTech,Kolkata,1149788,2358109,Yes,High,5000000
1653,5,10,2,CleanTech,Bangalore,1425237,756181,No,Low,500000
1654,6,13,9,E-Commerce,Pune,1233480,148137,No,Low,500000
1655,3,7,6,AI,Kolkata,400473,961720,Yes,High,5000000
1656,20,0,8,E-Commerce,Hyderabad,1497603,2057537,Yes,High,5000000
1657,10,5,9,EdTech,Mumbai,541480,241057,No,Low,500000
1658,11,12,9,FinTech,Pune,529166,146188,No,Low,500000
1659,17,0,4,EdTech,Delhi,398124,141513,No,Low,500000
1660,8,10,2,FinTech,Delhi,720657,1535585,Yes,High,5000000
1661,15,1,10,FinTech,Pune,985572,342935,No,Low,500000
1662,18,2,5,HealthTech,Pune,1328466,1778985,Yes,High,5000000
1663,8,3,3,CleanTech,Kolkata,1383270,1310341,No,Low,500000
1664,11,6,2,AgriTech,Pune,1831004,1048805,No,Low,500000
1665,9,14,1,EdTech,Delhi,1986244,735616,No,Low,500000
1666,7,11,2,EdTech,Pune,1204185,991880,No,Low,500000
1667,7,15,10,CleanTech,Delhi,967007,351203,No,Low,500000
1668,15,8,7,E-Commerce,Chennai,1336252,623931,No,Low,500000
1669,4,0,6,EdTech,Bangalore,1063614,2219032,Yes,High,5000000
1670,18,10,10,AgriTech,Chennai,256342,671972,Yes,High,5000000
1671,7,5,8,FinTech,Chennai,359902,1100710,Yes,High,5000000
1672,18,10,9,E-Commerce,Pune,1602244,1854328,Yes,High,5000000
1673,12,13,3,FinTech,Hyderabad,1405713,2162723,Yes,High,5000000
1674,8,11,10,HealthTech,Mumbai,364460,1938116,Yes,High,5000000
1675,19,1,9,HealthTech,Bangalore,1913811,192892,No,Low,500000
1676,15,6,6,E-Commerce,Bangalore,1695077,2477550,Yes,High,5000000
1677,15,4,10,CleanTech,Kolkata,526131,1413114,Yes,High,5000000
1678,2,4,9,AI,Mumbai,1892679,2442064,Yes,High,5000000
1679,14,6,8,HealthTech,Kolkata,137698,2037351,Yes,High,5000000
1680,18,14,10,AI,Kolkata,993585,1444656,Yes,High,5000000
1681,7,7,3,FinTech,Kolkata,612613,1860727,Yes,High,5000000
1682,5,5,1,EdTech,Chennai,1852565,1915599,Yes,High,5000000
1683,5,5,7,HealthTech,Hyderabad,1000825,1060358,Yes,High,5000000
1684,15,14,8,FinTech,Chennai,292604,2078482,Yes,High,5000000
1685,9,10,4,E-Commerce,Pune,629886,1892893,Yes,High,5000000
1686,2,11,1,EdTech,Kolkata,782441,1129275,Yes,High,5000000
1687,15,2,5,HealthTech,Hyderabad,74809,2401782,Yes,High,5000000
1688,14,3,2,HealthTech,Delhi,1560541,90305,No,Low,500000
1689,8,9,7,EdTech,Mumbai,1911630,864348,No,Low,500000
